codigo_producto,descripcion,mes,real,pronosticado,error_pct
45002,Basic Minerals Citrus 400 g,2025-12,0.0,0.02593702761012274,
45005,Relax & Recover Orange-Peach 120g,2025-12,0.0,0.16024003389479155,
45006,Daily Greens 90 Caps,2025-12,0.0,0.270957934421123,
4502,Carbo Loader Citrus-Orange 15 x 75 g,2025-12,0.0,0.1998168638231519,
45117,Protein Low Carb Choco Brownie 25 x 50 g,2025-12,0.0,0.12434747201054915,
45120,Protein Low Carb Mocca White Choco 25 x 50 g,2025-12,0.0,0.02593702761012274,
45207,Glucosamin Chondroitin 180 Tabs,2025-12,0.0,0.18016058761782147,
45212,Omega-3 Plus Citrus 150 ml,2025-12,0.0,0.10961593615651241,
45215,MCT Oil Neutral 500 ml,2025-12,0.0,0.027723968404787764,
45225,Lactoferrin 90 Caps,2025-12,0.0,0.25401193384897924,
4614,Lactat Buffer Lemon 600 g,2025-12,0.0,0.04988242988157236,
4620,Muscle Relax 4 x 30 ml,2025-12,0.0,0.9467306552729793,
4700,Long Energy Berry 1000 g,2025-12,0.0,0.14066747477426783,
4703,Long Energy Citrus 20 x 60 g,2025-12,0.0,0.08075454140880203,
4706,Long Energy Fruitmix 1200 g,2025-12,0.0,0.15428540053403453,
4708,Long Energy Citrus 700 g,2025-12,0.0,0.029235095871404604,
4710,Long Energy Fruit Mix 700 g,2025-12,0.0,0.029962889038743945,
6153,Beta Alanine 140 Tabs,2025-12,0.0,0.1707666958198017,
6304,BCAA Instant Cola 200 g,2025-12,0.0,0.026368708257652317,
6307,BCAA 350 Caps,2025-12,0.0,0.02921344162441828,
7151,Whey Isolate 94 Banana 1500 g,2025-12,0.0,0.029962889038743945,
7152,Whey Isolate 94 Strawberry 1500 g,2025-12,0.0,0.038018847372848524,
7153,Whey Isolate 94 Vanilla 1500 g,2025-12,0.0,0.029962889038743945,
7154,Whey Isolate 94 Chocolate 1500 g,2025-12,0.0,0.02593702761012274,
7160,Clear Iso Whey Blueberry 450 gr,2025-12,0.0,0.03623707768493699,
7161,Clear Iso Whey Orange-Yuzu 450gr,2025-12,0.0,0.15794721521191293,
7162,Clear Iso Whey Watermelon 450gr,2025-12,0.0,0.23249755872942302,
7706,Vegan Protein Neutral 480 g,2025-12,0.0,0.02895723049578771,
7707,Vegan Protein Chocolate 480 g,2025-12,0.0,0.03480006534377368,
7715,Senior Protein Orange-Yoghurt 455 g,2025-12,0.0,0.1530288342686192,
7716,Senior Protein Chocolate 455 g,2025-12,0.0,0.02593702761012274,
8029,Isotonic Red Orange 20 x 52 g,2025-12,0.0,0.13075203126163423,
8050,Isotonic Red Orange 500 g,2025-12,0.0,0.02895723049578771,
8118,Isotonic Fruitmix 1000 g,2025-12,0.0,0.07003238063116324,
8123,Isotonic Red Orange 1000 g,2025-12,0.0,0.035773054011914426,
8143,Isotonic Peach 1000 g,2025-12,0.0,0.14707244384231638,
8153,Isotonic Citrus 1000 g,2025-12,0.0,0.02895723049578771,
8154,Isotonic Ice Tea 1000 g,2025-12,0.0,0.08871800499233015,
8166,Competition Citrus 400 g,2025-12,0.0,0.03542400114242516,
8168,Competition Fruitmix 400 g,2025-12,0.0,0.032466143444333795,
8169,Competition Raspberry 400 g,2025-12,0.0,0.03146941026423998,
8170,Competition Orange 500 g,2025-12,0.0,0.031445401753424654,
8202,Competition Orange 1000 g,2025-12,0.0,0.2854753886328827,
8203,Competition Citrus 1000 g,2025-12,0.0,0.1032716338689674,
8205,Competition Raspberry 1000 g,2025-12,0.0,0.5989193523055241,
8206,Competition Fruitmix 1000 g,2025-12,0.0,0.5506896599540204,
8207,Competition Cool Mint 1000 g,2025-12,0.0,0.37844372118534725,
8208,Tokyo Competition Orange 1000 g,2025-12,0.0,0.02593702761012274,
82080,Premium Plant Protein Vanille 455 g,2025-12,0.0,0.02593702761012274,
8210,Ultra Competition Neutral 1000 g,2025-12,0.0,0.33649930039728954,
8215,Competition Raspberry 800 g,2025-12,0.0,0.09152612022192075,
8217,Competition Cool Mint 800 g,2025-12,0.0,0.2021871160102564,
8222,Competition Orange 20 x 60 g,2025-12,0.0,0.2751202345007351,
8225,Carbo Fuel Blackcurrant 1000 g,2025-12,0.0,0.204029472559637,
9302,Power Porridge Apple-Vanilla 840 g,2025-12,0.0,0.031152606153935246,
17322,Liquid Energy Plus 18 x 70 g,2026-01,17.0,11.858776406770032,-0.30242491724882165
12136,Electrolytes Berry 12 x 10 Tabs,2026-01,16.0,12.049874548842409,-0.24688284069734945
4616,Salt Caps 120 Caps,2026-01,16.0,11.925666242444402,-0.2546458598472249
17504,Activator 200 Fruit Boost 30 x 25 ml,2026-01,15.5,11.307310246722583,-0.2704961131146721
12130,Electrolytes Fruitmix 12 x 10 Tabs,2026-01,14.0,9.195738549539287,-0.34316153217576517
8212,Competition Orange 800 g,2026-01,13.0,3.888264044346806,-0.7009027658194764
17400,Liquid Energy BCAA Strawberry Banana 18 x 70 g,2026-01,12.5,11.257179133301458,-0.09942566933588338
8206,Competition Fruitmix 1000 g,2026-01,12.0,7.231860389417564,-0.3973449675485363
20002,Creatine Monohydrate Pure 500 g,2026-01,10.0,7.584185460013581,-0.24158145399864192
26020,Pro bottle 500 ml white/red,2026-01,10.0,0.5509996374608795,-0.9449000362539121
26093,Pro bottle 750 ml white/red,2026-01,10.0,0.5509996374608795,-0.9449000362539121
26101,Bottle white/red 750 ml,2026-01,9.0,2.9279799057901577,-0.6746688993566491
15034,High Energy Banana 30 x 45 g,2026-01,8.0,5.349968042871075,-0.3312539946411156
12134,Electrolytes Red Orange 12 x 10 Tabs,2026-01,7.0,7.904393241227065,0.12919903446100925
17222,Liquid Energy Pure 18 x 70 g,2026-01,7.0,5.8538353418739,-0.16373780830372858
26001,Bottle white/red 500 ml,2026-01,7.0,10.653719034442585,0.5219598620632263
17507,Magnesium 375 Exotic 30 x 25 ml,2026-01,6.0,12.019320992744788,1.0032201654574646
6153,Beta Alanine 140 Tabs,2026-01,6.0,1.8734819815364154,-0.6877530030772641
12138,Electrolytes Cherry 12 x 10 Tabs,2026-01,5.0,7.8207038638263535,0.5641407727652707
7162,Clear Iso Whey Watermelon 450gr,2026-01,5.0,2.1270027143478565,-0.5745994571304287
8213,Competition Citrus 800 g,2026-01,5.0,4.725978621729232,-0.05480427565415358
8225,Carbo Fuel Blackcurrant 1000 g,2026-01,5.0,2.7770405426250306,-0.4445918914749939
10750,Crunchy Protein Raspberry 12 x 50 g,2026-01,4.0,1.5519009309237892,-0.6120247672690526
1307,Carbo Hydrogel Neutral 20 x 60 g,2026-01,4.0,2.905053105072983,-0.2737367237317543
1308,Carbo Hydrogel Mint 20 x 60g,2026-01,4.0,3.44279302848751,-0.13930174287812247
17704,Power Gums Cola 20 x 75 g,2026-01,4.0,2.2784300594885165,-0.43039248512787087
17706,Power Gums Sour 20 x 75 g,2026-01,4.0,1.7114181282548262,-0.5721454679362934
18101,Recovery Drink Strawberry-Banana 20 x 60 g,2026-01,4.0,3.3852831559311496,-0.1536792110172126
44022,Amino 12500 Cherry 30 x 25 ml,2026-01,4.0,9.572852605412566,1.3932131513531414
45203,Immunoguard Blackcurrant 10 x 4 g,2026-01,4.0,3.2486739919146683,-0.18783150202133292
45207,Glucosamin Chondroitin 180 Tabs,2026-01,4.0,2.243039233633919,-0.4392401915915203
4614,Lactat Buffer Lemon 600 g,2026-01,4.0,0.6776217129911539,-0.8305945717522115
8210,Ultra Competition Neutral 1000 g,2026-01,4.0,6.229581736575943,0.5573954341439857
15026,High Energy Salty + Nuts 30 x 45 g,2026-01,3.0,3.9781819607730764,0.3260606535910255
17700,Power Gums Fruitmix 20 x 75 g,2026-01,3.0,2.480069517614418,-0.17331016079519404
2621,Cereal Energy Plus Cranberry 15 x 40 g,2026-01,3.0,1.870543941027352,-0.37648535299088265
45003,Mental Focus Herbs Berries 150 gr,2026-01,3.0,0.7038454667162837,-0.7653848444279054
4620,Muscle Relax 4 x 30 ml,2026-01,3.0,11.482664038056084,2.827554679352028
4706,Long Energy Fruitmix 1200 g,2026-01,3.0,1.7775489227754386,-0.4074836924081871
8216,Competition Fruitmix 800 g,2026-01,3.0,3.226790699395612,0.0755968997985373
17114,Liquid Energy Plus 40 x 35 g,2026-01,2.5,1.6522181312562558,-0.33911274749749765
12100,Magnesium Plus Fruitmix 20 x 6.5 g,2026-01,2.0,2.7537618264882835,0.37688091324414175
45225,Lactoferrin 90 Caps,2026-01,2.0,2.623700520705187,0.31185026035259344
4700,Long Energy Berry 1000 g,2026-01,2.0,1.6859781471241915,-0.15701092643790426
7160,Clear Iso Whey Blueberry 450 gr,2026-01,2.0,0.5463724422905517,-0.7268137788547242
8154,Isotonic Ice Tea 1000 g,2026-01,2.0,1.3058688284764703,-0.3470655857617648
8205,Competition Raspberry 1000 g,2026-01,2.0,9.783604441324348,3.891802220662174
8217,Competition Cool Mint 800 g,2026-01,2.0,2.1984608659438347,0.09923043297191736
12121,Low Carb Burner Wild Berries 20 x 6g,2026-01,1.0,1.5214699932779243,0.5214699932779243
12125,Lipox Burner Raspberry 110 g,2026-01,1.0,0.5612623243399836,-0.4387376756600164
13016,Carnitin 1000 Lemon-Elderberry 400 g,2026-01,1.0,0.7689966007025621,-0.23100339929743785
15030,High Energy Apricot-Vanilla 30 x 45 g,2026-01,1.0,3.642875310855839,2.642875310855839
17501,Carnitin 1000 Peach 30 x 25 ml,2026-01,1.0,3.2352099547013187,2.2352099547013187
17521,Caffeine Caps 90 Caps,2026-01,1.0,1.5391050995430668,0.5391050995430668
18121,Recovery Drink Strawberry-Banana 1200 g,2026-01,1.0,1.7053233917439934,0.7053233917439934
44052,Pre-Workout Booster Apple-Raspberry 256 g,2026-01,1.0,0.695344325446883,-0.30465567455311704
44072,Nitroflow Performance 10 x 7 g,2026-01,1.0,3.0720377763398408,2.0720377763398408
4500,Carbo Loader Citrus-Orange 1200 g,2026-01,1.0,2.0610174567528197,1.0610174567528197
7161,Clear Iso Whey Orange-Yuzu 450gr,2026-01,1.0,1.8067823666098957,0.8067823666098957
8118,Isotonic Fruitmix 1000 g,2026-01,1.0,0.48228746286527946,-0.5177125371347205
8153,Isotonic Citrus 1000 g,2026-01,1.0,0.4368911972439202,-0.5631088027560798
8202,Competition Orange 1000 g,2026-01,1.0,4.428858910726179,3.428858910726179
8207,Competition Cool Mint 1000 g,2026-01,1.0,4.770999854212295,3.7709998542122953
1015,Electrolytes Fruitmix 10 Tabs,2026-01,0.0,1.15805799235,
10752,Crunchy Protein Peanut-Caramel 12 x 50 g,2026-01,0.0,0.813831746816031,
10755,Protein Crunchy Cookies Cream 15 x 50 g,2026-01,0.0,0.4368911972439202,
10757,Protein Crunchy Strawberry 15 x 50 g,2026-01,0.0,0.43396812010407015,
12132,Electrolytes Lemon 12 x 10 Tabs,2026-01,0.0,0.4481448681840941,
1295,Activator 200 Cola-Lemon UNIDAD 25ml,2026-01,0.0,0.44808535999859056,
1297,High Energy Banana 45 g,2026-01,0.0,0.498626399696705,
1298,High Energy Berry 45 g,2026-01,0.0,0.4910243663690101,
1299,Liquid Energy BCAA Strawberry Banana 70 g,2026-01,0.0,0.4368911972439202,
13014,Carnitin 1000 Red Orange 400 g,2026-01,0.0,1.1387403055853695,
1302,Power Gums Sour 75 g UNIDAD,2026-01,0.0,0.4368911972439202,
1303,Power Gums Fruitmix 75 g UNIDAD,2026-01,0.0,0.4368911972439202,
1306,Carbo Fuel Blackcurrant 10 x 83g,2026-01,0.0,1.2402779392635614,
1309,Sport Biotics 90 caps,2026-01,0.0,0.42557406728765157,
14210,Oat Pack Macadamia & Chufas 30 x 60 g,2026-01,0.0,0.40787220741651353,
14218,Oat Pack Creamy Caramel 25 x 50 g,2026-01,0.0,2.743846920651923,
15032,High Energy Berry 30 x 45 g,2026-01,0.0,3.6502870324274133,
15041,Energy Balls Blueberry 18 x 45 g,2026-01,0.0,1.3362695918765628,
15043,Energy Balls Mango 18 x 45 g,2026-01,0.0,0.6418644410469954,
15045,Energy Balls Salted Caramel 18 x 45 g,2026-01,0.0,0.4368911972439202,
17115,Liquid Energy Ultra 40 x 25 g,2026-01,0.0,0.40787220741651353,
17143,Liquid Energy Salty 40 x 35 g,2026-01,0.0,0.5564703023898481,
17323,Liquid Energy Plus Cola-Lemon 20 x 70 g,2026-01,0.0,0.5545194895040254,
17505,Mental Focus Grape-Cherry 5 x 25 ml,2026-01,0.0,0.4368911972439202,
17508,Activator 200 Cola-Lemon 30 x 25 ml,2026-01,0.0,0.6485679056692017,
18100,Recovery Drink Strawberry-Banana 6 x 60,2026-01,0.0,0.4368911972439202,
21008,Soft Flask 500ml,2026-01,0.0,0.6707239195206616,
21010,Wave Shaker 600ml,2026-01,0.0,0.44476943470077507,
25002,Sponser Cap white with net,2026-01,0.0,0.40787220741651353,
26004,Bottle transparent/red 500 ml,2026-01,0.0,1.7882892135178818,
26005,Bottle pink/silver 500 ml,2026-01,0.0,1.7359704097479316,
26006,Bottle silver/black 500 ml,2026-01,0.0,0.8044384345204986,
26007,Bottle red/silver 500 ml,2026-01,0.0,0.6039426180870956,
26008,Bottle blue metallic/silver 500 ml,2026-01,0.0,1.546522751501802,
26009,Bottle black/silver 500 ml,2026-01,0.0,3.7743484461571186,
26010,Bottle pink transparent/silver 500 ml,2026-01,0.0,0.5580499991476567,
26100,Bottle transparent/red 1000 ml,2026-01,0.0,1.5606962876741952,
26104,Bottle white/red 1000 ml,2026-01,0.0,1.2369768492458022,
26107,Replacement Cap Bottles 500ml / 750ml,2026-01,0.0,0.46468821539199134,
26111,Bottle blue metallic/silver 750 ml,2026-01,0.0,0.4481448681840941,
26117,Bottle orange/silver 750 ml,2026-01,0.0,0.5240585267837332,
26121,Bottle red/silver 750 ml,2026-01,0.0,1.0555364719041231,
26123,Bottle silver/black 750 ml,2026-01,0.0,1.4295179140615115,
26124,Bottle black/silver 750 ml,2026-01,0.0,1.0054753223578323,
26127,Bottle transparent/red 750 ml,2026-01,0.0,1.2959720554619973,
26141,Bottle cyan blue/orange 750 ml,2026-01,0.0,0.44286483213047634,
26142,Bottle white/gold 750 ml,2026-01,0.0,0.4442065197324879,
26151,Bottle transparent / Hockey Cap 1000 ml,2026-01,0.0,0.4481448681840941,
2721,Cereal Energy Bar Strawberry 20 x 40 g,2026-01,0.0,1.8554627322664103,
3525,Recovery Shake Banana 900 g,2026-01,0.0,0.45886655394896175,
3527,Recovery Shake Vanilla 900 g,2026-01,0.0,0.5881617608450955,
4004,Maltodextrin 100 Pure 900 g,2026-01,0.0,0.5342022938911272,
44017,Whey Isolate 94 Strawberry 1500 g,2026-01,0.0,0.40787220741651353,
44018,Whey Isolate 94 Vanilla 1500 g,2026-01,0.0,0.40787220741651353,
44019,Whey Isolate 94 Chocolate 1500 g,2026-01,0.0,0.40787220741651353,
44031,Mass Gainer Vanilla 1200 g,2026-01,0.0,0.4328906360024982,
44033,Mass Gainer Chocolate 1200 g,2026-01,0.0,0.6241319721369987,
44056,HMB & Creatine Synergy Pure 320 g,2026-01,0.0,0.49576768310485003,
44060,Protein 50 Chocolate 20 x 70 g,2026-01,0.0,0.40787220741651353,
44071,Red Beet Vinitrox 4 x 60 ml,2026-01,0.0,3.0663863118798442,
45002,Basic Minerals Citrus 400 g,2026-01,0.0,0.40787220741651353,
45005,Relax & Recover Orange-Peach 120g,2026-01,0.0,2.597081346031942,
45006,Daily Greens 90 Caps,2026-01,0.0,3.300145384768503,
4502,Carbo Loader Citrus-Orange 15 x 75 g,2026-01,0.0,2.217529658948792,
45117,Protein Low Carb Choco Brownie 25 x 50 g,2026-01,0.0,1.5048629344225468,
45120,Protein Low Carb Mocca White Choco 25 x 50 g,2026-01,0.0,0.40787220741651353,
45212,Omega-3 Plus Citrus 150 ml,2026-01,0.0,0.7247276631450134,
45215,MCT Oil Neutral 500 ml,2026-01,0.0,0.4404833626931999,
4703,Long Energy Citrus 20 x 60 g,2026-01,0.0,1.0772534466770496,
4708,Long Energy Citrus 700 g,2026-01,0.0,0.4625718610994081,
4710,Long Energy Fruit Mix 700 g,2026-01,0.0,0.4481448681840941,
6210,L-Glutamine 350 g,2026-01,0.0,0.7120654827658344,
6304,BCAA Instant Cola 200 g,2026-01,0.0,0.4173202379401178,
6307,BCAA 350 Caps,2026-01,0.0,0.4447848714137552,
7151,Whey Isolate 94 Banana 1500 g,2026-01,0.0,0.4481448681840941,
7152,Whey Isolate 94 Strawberry 1500 g,2026-01,0.0,0.5204473584016289,
7153,Whey Isolate 94 Vanilla 1500 g,2026-01,0.0,0.4481448681840941,
7154,Whey Isolate 94 Chocolate 1500 g,2026-01,0.0,0.40787220741651353,
7706,Vegan Protein Neutral 480 g,2026-01,0.0,0.4368911972439202,
7707,Vegan Protein Chocolate 480 g,2026-01,0.0,0.5003080170430565,
7715,Senior Protein Orange-Yoghurt 455 g,2026-01,0.0,1.9300143988639076,
7716,Senior Protein Chocolate 455 g,2026-01,0.0,0.40787220741651353,
8029,Isotonic Red Orange 20 x 52 g,2026-01,0.0,1.5572756802183831,
8050,Isotonic Red Orange 500 g,2026-01,0.0,0.4368911972439202,
8123,Isotonic Red Orange 1000 g,2026-01,0.0,0.5103081316550513,
8143,Isotonic Peach 1000 g,2026-01,0.0,1.716756308261119,
8166,Competition Citrus 400 g,2026-01,0.0,0.5038597245952924,
8168,Competition Fruitmix 400 g,2026-01,0.0,0.4761571607831684,
8169,Competition Raspberry 400 g,2026-01,0.0,0.46020895683353275,
8170,Competition Orange 500 g,2026-01,0.0,0.46020895683353275,
8203,Competition Citrus 1000 g,2026-01,0.0,3.1532989614830824,
8208,Tokyo Competition Orange 1000 g,2026-01,0.0,0.40787220741651353,
82080,Premium Plant Protein Vanille 455 g,2026-01,0.0,0.40787220741651353,
8215,Competition Raspberry 800 g,2026-01,0.0,2.8959668270499033,
8222,Competition Orange 20 x 60 g,2026-01,0.0,2.9045877252529144,
9302,Power Porridge Apple-Vanilla 840 g,2026-01,0.0,0.4567120735728225,
12136,Electrolytes Berry 12 x 10 Tabs,2026-02,31.0,10.679178778011604,-0.6555103619996256
17507,Magnesium 375 Exotic 30 x 25 ml,2026-02,28.5,10.723630239496774,-0.6237322722983588
17504,Activator 200 Fruit Boost 30 x 25 ml,2026-02,24.5,10.205803145698736,-0.5834366062980108
20002,Creatine Monohydrate Pure 500 g,2026-02,23.0,6.295442189055425,-0.7262851222149815
8213,Competition Citrus 800 g,2026-02,22.0,4.426146511439595,-0.7988115222072912
4616,Salt Caps 120 Caps,2026-02,21.0,10.719499349683202,-0.4895476500150856
8217,Competition Cool Mint 800 g,2026-02,21.0,2.035768546912476,-0.9030586406232155
8216,Competition Fruitmix 800 g,2026-02,20.0,4.609788685995118,-0.7695105657002441
17400,Liquid Energy BCAA Strawberry Banana 18 x 70 g,2026-02,16.5,10.368186187741683,-0.3716250795308071
12130,Electrolytes Fruitmix 12 x 10 Tabs,2026-02,16.0,8.136307779022086,-0.4914807638111196
