codigo_producto,real,pronosticado,error_pct
17323,0.0,7.694073918614747,
17143,0.0,14.274122535023778,
17508,0.0,20.57070992503779,
17505,0.0,3.6283032338463417,
26141,0.0,3.6283032338463417,
26142,0.0,4.447448891184933,
44060,0.0,4.158371071594189,
44019,0.0,3.682577136783665,
44031,0.0,3.5879088858660144,
44033,0.0,4.326553273934978,
3525,0.0,7.469178731342328,
3527,0.0,8.521862598921567,
44017,0.0,4.158371071594189,
44018,0.0,4.158371071594189,
26151,0.0,4.496611424664657,
26100,0.0,11.493973612482312,
26117,0.0,3.6530096297442385,
26111,0.0,3.6283032338463417,
26124,0.0,9.698636245392471,
26127,0.0,9.545326949001515,
45002,0.0,4.158371071594189,
45120,0.0,4.158371071594189,
7153,0.0,3.6283032338463417,
7154,0.0,4.158371071594189,
7151,0.0,3.6283032338463417,
7152,0.0,3.6283032338463417,
6307,0.0,3.6283032338463417,
6304,0.0,4.59212986060889,
4710,0.0,4.098725100779574,
4708,0.0,3.6283032338463417,
4703,0.0,7.155300668515693,
8170,0.0,3.6283032338463417,
8168,0.0,3.7036020697265095,
8166,0.0,3.6283032338463417,
8050,0.0,3.6283032338463417,
8169,0.0,3.7036020697265095,
82080,0.0,4.325626714757,
8208,0.0,3.682577136783665,
